id,fecha_de_pago,tipo,descontar_nuevos,page
8332,2022-05-28 20:54:00,RAIDA,No,renting
8333,2022-05-28 20:54:00,RAIDA,No,renting
8334,2022-05-28 20:54:00,RAIDA,No,renting
8335,2022-05-28 20:54:00,RAIDA,No,renting
8336,2022-05-28 20:54:00,RAIDA,No,renting
8337,2022-05-28 20:54:00,RAIDA,No,renting
8338,2022-05-28 20:54:00,RAIDA,No,renting
8339,2022-05-28 20:54:00,RAIDA,No,renting
8340,2022-05-28 20:54:00,RAIDA,No,renting
8341,2022-05-28 20:54:00,RAIDA,No,renting
8342,2022-05-28 20:54:00,RAIDA,No,renting
8343,2022-05-28 20:54:00,RAIDA,No,renting
8344,2022-05-28 20:54:00,RAIDA,No,renting
8345,2022-05-28 20:54:00,RAIDA,No,renting
8346,2022-05-28 20:54:00,RAIDA,No,renting
8347,2022-05-28 20:54:00,RAIDA,No,renting
8348,2022-05-28 20:54:00,RAIDA,No,renting
8349,2022-05-28 20:54:00,RAIDA,No,renting
8350,2022-05-28 20:54:00,RAIDA,No,renting
8351,2022-05-28 20:54:00,RAIDA,No,renting
8352,2022-05-28 20:54:00,RAIDA,No,renting
8353,2022-05-28 20:54:00,RAIDA,No,renting
8354,2022-05-28 20:54:00,RAIDA,No,renting
8355,2022-05-28 20:54:00,RAIDA,No,renting
8356,2022-05-28 20:54:00,RAIDA,No,renting
8357,2022-05-28 20:54:00,RAIDA,No,renting
8358,2022-05-28 20:54:00,RAIDA,No,renting
8359,2022-05-28 20:54:00,RAIDA,No,renting
8360,2022-05-28 20:54:00,RAIDA,No,renting
8361,2022-05-28 20:54:00,RAIDA,No,renting
8362,2022-05-28 20:54:00,RAIDA,No,renting
8363,2022-05-28 20:54:00,RAIDA,No,renting
8364,2022-05-28 20:54:00,RAIDA,No,renting
8365,2022-05-28 20:54:00,RAIDA,No,renting
8366,2022-05-28 20:54:00,RAIDA,No,renting
8367,2022-05-28 20:54:00,RAIDA,No,renting
8368,2022-05-28 20:54:00,RAIDA,No,renting
8369,2022-05-28 20:54:00,RAIDA,No,renting
8370,2022-05-28 20:54:00,RAIDA,No,renting
8371,2022-05-28 20:54:00,RAIDA,No,renting
8372,2022-05-28 20:54:00,RAIDA,No,renting
8373,2022-05-28 20:54:00,RAIDA,No,renting
8374,2022-05-28 20:54:00,RAIDA,No,renting
8375,2022-05-28 20:54:00,RAIDA,No,renting
8376,2022-05-28 20:54:00,RAIDA,No,renting
8377,2022-05-28 20:54:00,RAIDA,No,renting
8378,2022-05-28 20:54:00,RAIDA,No,renting
8379,2022-05-28 20:54:00,RAIDA,No,renting
8380,2022-05-28 20:54:00,RAIDA,No,renting
8381,2022-05-28 20:54:00,RAIDA,No,renting
8382,2022-05-28 20:54:00,RAIDA,No,renting
8383,2022-05-28 20:54:00,RAIDA,No,renting
8387,2022-05-29 11:04:00,ELECTRICA,No,suscripcion
8388,2022-05-29 12:29:00,MECANICA,No,suscripcion
8389,2022-05-30 06:45:00,MECANICA,No,suscripcion
8390,2022-05-30 07:22:00,ELECTRICA,No,suscripcion
8391,2022-05-30 07:46:00,MECANICA,No,suscripcion
8392,2022-05-30 08:54:00,MECANICA,No,suscripcion
8393,2022-05-30 09:35:00,MECANICA,No,suscripcion
8394,2022-05-30 09:54:00,MECANICA,No,suscripcion
8395,2022-05-30 11:57:00,MECANICA,No,suscripcion
8397,2022-05-30 12:32:00,MECANICA,No,suscripcion
8398,2022-05-30 12:50:00,MECANICA,No,suscripcion
8401,2022-05-30 14:03:00,ELECTRICA,No,suscripcion
8402,2022-05-30 14:43:00,ELECTRICA,Yes,suscripcion
8406,2022-05-30 19:29:00,MECANICA,No,suscripcion
8407,2022-05-30 21:12:00,ELECTRICA,Yes,suscripcion
8408,2022-05-31 05:20:00,MECANICA,No,suscripcion
8410,2022-05-31 08:18:00,ELECTRICA,No,suscripcion
8411,2022-05-31 08:32:00,MECANICA,No,suscripcion
8412,2022-05-31 08:36:00,MECANICA,No,suscripcion
8413,2022-05-31 09:14:00,MECANICA,No,suscripcion
8423,2022-05-31 12:55:00,MECANICA,No,suscripcion
8424,2022-05-31 13:14:00,ELECTRICA,No,suscripcion
8425,2022-05-31 15:00:00,ELECTRICA,Yes,suscripcion
8427,2022-05-31 15:25:00,MECANICA,No,suscripcion
8429,2022-06-01 05:02:00,MECANICA,No,suscripcion
8430,2022-06-01 06:56:00,MECANICA,No,suscripcion
8431,2022-06-01 07:58:00,ELECTRICA,No,suscripcion
8434,2022-06-01 09:40:00,MECANICA,No,suscripcion
8435,2022-06-01 11:03:00,MECANICA,No,suscripcion
8437,2022-06-01 11:12:00,ELECTRICA,No,suscripcion
8438,2022-06-01 11:57:00,MECANICA,No,suscripcion
8439,2022-06-01 12:18:00,MECANICA,No,suscripcion
8440,2022-06-01 12:30:00,MECANICA,No,suscripcion
8443,2022-06-01 14:11:00,MECANICA,Yes,suscripcion
8444,2022-06-01 14:19:00,ELECTRICA,No,suscripcion
8445,2022-06-01 14:33:00,MECANICA,No,suscripcion
8446,2022-06-01 14:42:00,MECANICA,No,suscripcion
8447,2022-06-01 17:23:00,ELECTRICA,Yes,suscripcion
8448,2022-06-01 18:00:00,MECANICA,No,suscripcion
8449,2022-06-01 18:21:00,MECANICA,No,suscripcion
8450,2022-06-01 18:48:00,ELECTRICA,No,suscripcion
8451,2022-06-01 20:06:00,MECANICA,No,suscripcion
8452,2022-06-01 21:07:00,MECANICA,No,suscripcion
8453,2022-06-01 23:48:00,MECANICA,No,suscripcion
8455,2022-06-02 10:19:00,MECANICA,No,suscripcion
8457,2022-06-02 11:16:00,ELECTRICA,No,suscripcion
8460,2022-06-02 14:22:00,ELECTRICA,No,suscripcion
8461,2022-06-02 19:12:00,MECANICA,No,suscripcion
8465,2022-06-03 11:01:00,MECANICA,No,suscripcion
8466,2022-06-03 12:12:00,MECANICA,No,suscripcion
8467,2022-06-03 13:50:00,MECANICA,No,suscripcion
8473,2022-06-03 15:59:00,MECANICA,No,suscripcion
8474,2022-06-03 16:16:00,MECANICA,No,suscripcion
8477,2022-06-03 18:58:00,MECANICA,No,renting
8481,2022-06-04 07:35:00,MECANICA,No,suscripcion
8483,2022-06-04 10:41:00,MECANICA,No,suscripcion
8485,2022-06-04 12:35:00,MECANICA,No,suscripcion
8488,2022-06-04 16:25:00,MECANICA,No,suscripcion
8492,2022-06-05 10:09:00,ELECTRICA,No,suscripcion
8493,2022-06-05 11:57:00,MECANICA,No,suscripcion
8496,2022-06-06 07:09:00,MECANICA,No,suscripcion
8497,2022-06-06 07:16:00,MECANICA,No,suscripcion
8498,2022-06-06 07:40:00,MECANICA,No,suscripcion
8499,2022-06-06 08:26:00,MECANICA,No,suscripcion
8500,2022-06-06 08:42:00,MECANICA,No,suscripcion
8503,2022-06-06 10:45:00,MECANICA,No,renting
8505,2022-06-06 11:06:00,MECANICA,No,suscripcion
8506,2022-06-06 12:45:00,MECANICA,No,suscripcion
8507,2022-06-06 13:18:00,ELECTRICA,No,suscripcion
8508,2022-06-06 13:20:00,MECANICA,No,suscripcion
8509,2022-06-06 14:54:00,MECANICA,No,suscripcion
8512,2022-06-06 15:58:00,ELECTRICA,No,suscripcion
8513,2022-06-06 16:46:00,MECANICA,No,suscripcion
8515,2022-06-06 17:26:00,MECANICA,No,suscripcion
8516,2022-06-06 17:35:00,MECANICA,No,suscripcion
8517,2022-06-06 18:36:00,MECANICA,No,suscripcion
8520,2022-06-07 09:07:00,MECANICA,No,suscripcion
8521,2022-06-07 09:18:00,ELECTRICA,No,suscripcion
8522,2022-06-07 09:18:00,MECANICA,No,suscripcion
8523,2022-06-07 09:21:00,MECANICA,Yes,suscripcion
8524,2022-06-07 09:24:00,MECANICA,No,suscripcion
8526,2022-06-07 10:05:00,MECANICA,No,suscripcion
8527,2022-06-07 10:27:00,MECANICA,No,suscripcion
8528,2022-06-07 10:38:00,MECANICA,No,suscripcion
8530,2022-06-07 10:43:00,MECANICA,No,suscripcion
8531,2022-06-07 10:48:00,MECANICA,No,suscripcion
8532,2022-06-07 10:53:00,MECANICA,No,suscripcion
8533,2022-06-07 11:09:00,ELECTRICA,No,renting
8534,2022-06-07 11:53:00,ELECTRICA,No,suscripcion
8535,2022-06-07 12:24:00,ELECTRICA,No,suscripcion
8536,2022-06-07 12:37:00,MECANICA,No,suscripcion
8538,2022-06-07 13:31:00,ELECTRICA,No,suscripcion
8539,2022-06-07 13:34:00,MECANICA,No,suscripcion
8543,2022-06-07 13:40:00,MECANICA,No,renting
8547,2022-06-07 13:52:00,MECANICA,No,suscripcion
8548,2022-06-07 13:53:00,MECANICA,No,suscripcion
8550,2022-06-07 14:26:00,MECANICA,No,suscripcion
8551,2022-06-07 15:50:00,MECANICA,No,suscripcion
8555,2022-06-07 16:16:00,MECANICA,Yes,suscripcion
8556,2022-06-07 16:25:00,MECANICA,Yes,suscripcion
8558,2022-06-07 17:41:00,MECANICA,No,suscripcion
8559,2022-06-07 17:58:00,ELECTRICA,No,renting
8561,2022-06-07 18:29:00,MECANICA,No,suscripcion
8562,2022-06-07 18:47:00,MECANICA,No,suscripcion
8563,2022-06-07 19:44:00,MECANICA,No,suscripcion
8564,2022-06-07 20:35:00,MECANICA,No,suscripcion
8565,2022-06-07 21:05:00,ELECTRICA,No,suscripcion
8569,2022-06-08 09:12:00,MECANICA,Yes,suscripcion
8570,2022-06-08 09:13:00,ELECTRICA,Yes,suscripcion
8571,2022-06-08 10:15:00,MECANICA,No,suscripcion
8572,2022-06-08 10:26:00,MECANICA,No,suscripcion
8574,2022-06-08 13:17:00,MECANICA,No,suscripcion
8576,2022-06-08 14:38:00,ELECTRICA,No,suscripcion
8577,2022-06-08 16:28:00,MECANICA,No,suscripcion
8578,2022-06-08 19:48:00,MECANICA,No,suscripcion
8579,2022-06-08 21:43:00,ELECTRICA,No,suscripcion
8580,2022-06-09 02:31:00,MECANICA,No,suscripcion
8581,2022-06-09 02:46:00,MECANICA,No,suscripcion
8582,2022-06-09 09:36:00,ELECTRICA,No,suscripcion
8583,2022-06-09 10:07:00,MECANICA,Yes,suscripcion
8584,2022-06-09 11:06:00,MECANICA,No,suscripcion
8585,2022-06-09 12:09:00,MECANICA,No,renting
8586,2022-06-09 12:18:00,ELECTRICA,No,suscripcion
8587,2022-06-09 13:06:00,MECANICA,No,suscripcion
8588,2022-06-09 13:45:00,MECANICA,No,suscripcion
8589,2022-06-09 16:22:00,MECANICA,No,suscripcion
8590,2022-06-09 18:02:00,ELECTRICA,No,renting
8591,2022-06-09 18:23:00,MECANICA,No,suscripcion
8592,2022-06-09 19:07:00,MECANICA,No,suscripcion
8593,2022-06-09 20:37:00,MECANICA,No,suscripcion
8594,2022-06-09 20:55:00,MECANICA,No,suscripcion
8595,2022-06-09 20:55:00,MECANICA,No,suscripcion
8597,2022-06-09 22:04:00,MECANICA,No,suscripcion
8598,2022-06-10 08:47:00,ELECTRICA,Yes,suscripcion
8600,2022-06-10 09:12:00,ELECTRICA,Yes,renting
8601,2022-06-10 09:13:00,MECANICA,No,suscripcion
8603,2022-06-10 10:34:00,MECANICA,No,suscripcion
8604,2022-06-10 12:28:00,MECANICA,No,suscripcion
8605,2022-06-10 13:43:00,ELECTRICA,No,suscripcion
8606,2022-06-10 14:27:00,MECANICA,No,suscripcion
8607,2022-06-10 16:14:00,MECANICA,No,suscripcion
8608,2022-06-10 16:28:00,ELECTRICA,No,suscripcion
8609,2022-06-10 17:50:00,MECANICA,No,suscripcion
8610,2022-06-10 19:17:00,ELECTRICA,No,suscripcion
8611,2022-06-10 20:26:00,MECANICA,No,renting
8612,2022-06-11 09:13:00,MECANICA,No,suscripcion
8613,2022-06-11 10:54:00,MECANICA,No,suscripcion
8614,2022-06-11 11:54:00,MECANICA,No,suscripcion
8615,2022-06-11 12:32:00,MECANICA,No,suscripcion
8616,2022-06-11 15:04:00,MECANICA,No,suscripcion
8617,2022-06-11 15:06:00,MECANICA,No,suscripcion
8618,2022-06-11 16:11:00,MECANICA,No,suscripcion
8619,2022-06-11 19:19:00,MECANICA,No,suscripcion
8620,2022-06-12 08:14:00,MECANICA,No,suscripcion
8621,2022-06-12 08:33:00,MECANICA,No,suscripcion
8622,2022-06-12 13:17:00,MECANICA,No,suscripcion
8623,2022-06-12 13:27:00,MECANICA,No,suscripcion
8625,2022-06-12 17:33:00,MECANICA,No,suscripcion
8627,2022-06-12 19:47:00,ELECTRICA,No,suscripcion
8628,2022-06-12 19:53:00,ELECTRICA,No,renting
8629,2022-06-12 21:46:00,ELECTRICA,No,suscripcion
8631,2022-06-13 06:11:00,MECANICA,No,suscripcion
8632,2022-06-13 07:41:00,MECANICA,No,suscripcion
8633,2022-06-13 08:46:00,ELECTRICA,No,suscripcion
8634,2022-06-13 08:48:00,ELECTRICA,No,suscripcion
8635,2022-06-13 09:03:00,MECANICA,No,suscripcion
8636,2022-06-13 11:20:00,MECANICA,No,suscripcion
8637,2022-06-13 11:52:00,MECANICA,No,suscripcion
8638,2022-06-13 13:47:00,MECANICA,No,suscripcion
8639,2022-06-13 15:18:00,MECANICA,No,suscripcion
8640,2022-06-13 15:34:00,ELECTRICA,No,suscripcion
8641,2022-06-13 16:49:00,MECANICA,No,suscripcion
8643,2022-06-13 19:31:00,MECANICA,No,suscripcion
8644,2022-06-13 21:14:00,ELECTRICA,No,suscripcion
8647,2022-06-14 16:30:00,MECANICA,No,suscripcion
8648,2022-06-14 16:42:00,MECANICA,No,suscripcion
8651,2022-06-14 17:21:00,MECANICA,Yes,suscripcion
8652,2022-06-14 17:22:00,MECANICA,No,suscripcion
8653,2022-06-14 17:22:00,MECANICA,No,suscripcion
8654,2022-06-14 20:09:00,MECANICA,No,suscripcion
8655,2022-06-14 20:45:00,MECANICA,No,suscripcion
8656,2022-06-15 09:41:00,MECANICA,No,renting
8657,2022-06-15 11:27:00,ELECTRICA,No,suscripcion
8658,2022-06-15 13:44:00,MECANICA,No,suscripcion
8659,2022-06-15 13:44:00,MECANICA,No,suscripcion
8660,2022-06-15 14:25:00,ELECTRICA,No,suscripcion
8661,2022-06-15 14:38:00,MECANICA,No,suscripcion
8662,2022-06-15 15:15:00,ELECTRICA,Yes,suscripcion
8663,2022-06-15 15:36:00,ELECTRICA,No,renting
8665,2022-06-15 17:13:00,MECANICA,No,suscripcion
8666,2022-06-15 17:45:00,ELECTRICA,No,suscripcion
8668,2022-06-15 18:09:00,ELECTRICA,No,suscripcion
8669,2022-06-15 20:26:00,MECANICA,Yes,suscripcion
8670,2022-06-16 05:44:00,MECANICA,No,suscripcion
8671,2022-06-16 07:12:00,MECANICA,No,suscripcion
8672,2022-06-16 07:41:00,MECANICA,Yes,suscripcion
8673,2022-06-16 08:11:00,MECANICA,No,suscripcion
8674,2022-06-16 08:51:00,MECANICA,No,suscripcion
8675,2022-06-16 09:34:00,MECANICA,No,suscripcion
8676,2022-06-16 09:41:00,ELECTRICA,No,suscripcion
8677,2022-06-16 09:48:00,MECANICA,No,suscripcion
8678,2022-06-16 10:04:00,ELECTRICA,No,suscripcion
8682,2022-06-16 13:24:00,ELECTRICA,No,suscripcion
8683,2022-06-16 13:48:00,MECANICA,Yes,suscripcion
8684,2022-06-16 14:49:00,MECANICA,No,renting
8685,2022-06-16 15:56:00,MECANICA,No,suscripcion
8686,2022-06-16 17:35:00,MECANICA,No,suscripcion
8687,2022-06-16 20:41:00,ELECTRICA,No,suscripcion
8688,2022-06-17 06:22:00,MECANICA,No,suscripcion
8689,2022-06-17 06:44:00,MECANICA,No,suscripcion
8690,2022-06-17 08:34:00,MECANICA,No,suscripcion
8692,2022-06-17 10:35:00,MECANICA,No,suscripcion
8694,2022-06-17 17:21:00,MECANICA,No,suscripcion
8695,2022-06-17 18:00:00,MECANICA,No,suscripcion
8696,2022-06-18 09:19:00,MECANICA,No,suscripcion
8697,2022-06-18 09:43:00,MECANICA,No,suscripcion
8698,2022-06-18 12:35:00,MECANICA,No,suscripcion
8699,2022-06-18 13:57:00,MECANICA,No,suscripcion
8700,2022-06-18 14:49:00,MECANICA,No,suscripcion
8701,2022-06-19 12:15:00,ELECTRICA,No,suscripcion
8702,2022-06-19 12:29:00,ELECTRICA,No,suscripcion
8703,2022-06-19 12:40:00,MECANICA,No,suscripcion
8704,2022-06-19 13:17:00,MECANICA,No,suscripcion
8705,2022-06-19 13:59:00,MECANICA,No,suscripcion
8706,2022-06-19 15:16:00,MECANICA,No,suscripcion
8707,2022-06-19 23:16:00,MECANICA,No,suscripcion
8708,2022-06-20 07:06:00,MECANICA,No,suscripcion
8709,2022-06-20 07:57:00,ELECTRICA,No,suscripcion
8711,2022-06-20 08:42:00,MECANICA,No,suscripcion
8712,2022-06-20 11:31:00,MECANICA,No,suscripcion
8713,2022-06-20 11:31:00,MECANICA,No,suscripcion
8714,2022-06-20 11:41:00,ELECTRICA,No,suscripcion
8715,2022-06-20 12:19:00,MECANICA,No,suscripcion
8717,2022-06-20 14:11:00,ELECTRICA,Yes,renting
8718,2022-06-20 14:35:00,MECANICA,No,suscripcion
8722,2022-06-20 19:56:00,MECANICA,No,suscripcion
8724,2022-06-21 11:35:00,ELECTRICA,Yes,suscripcion
8726,2022-06-21 14:52:00,MECANICA,No,suscripcion
8727,2022-06-21 15:40:00,MECANICA,No,suscripcion
8728,2022-06-21 15:48:00,ELECTRICA,No,suscripcion
8729,2022-06-21 18:22:00,MECANICA,No,suscripcion
8730,2022-06-21 19:10:00,ELECTRICA,No,suscripcion
8733,2022-06-22 01:30:00,MECANICA,No,suscripcion
8734,2022-06-22 01:55:00,MECANICA,No,suscripcion
8735,2022-06-22 05:57:00,MECANICA,No,suscripcion
8736,2022-06-22 07:12:00,MECANICA,No,suscripcion
8737,2022-06-22 08:26:00,MECANICA,No,suscripcion
8738,2022-06-22 08:36:00,MECANICA,No,suscripcion
8739,2022-06-22 09:39:00,ELECTRICA,Yes,suscripcion
8740,2022-06-22 09:52:00,MECANICA,No,suscripcion
8741,2022-06-22 10:34:00,MECANICA,No,suscripcion
8742,2022-06-22 11:21:00,MECANICA,No,suscripcion
8743,2022-06-22 11:22:00,MECANICA,No,suscripcion
8746,2022-06-22 13:21:00,ELECTRICA,No,renting
8747,2022-06-22 13:22:00,ELECTRICA,No,renting
8749,2022-06-22 14:11:00,MECANICA,No,suscripcion
8751,2022-06-22 16:30:00,ELECTRICA,No,suscripcion
8752,2022-06-22 16:35:00,MECANICA,No,suscripcion
8753,2022-06-22 16:35:00,MECANICA,No,suscripcion
8754,2022-06-22 16:44:00,MECANICA,No,suscripcion
8755,2022-06-22 20:55:00,MECANICA,No,suscripcion
8757,2022-06-23 07:35:00,MECANICA,No,suscripcion
8759,2022-06-23 09:29:00,MECANICA,No,suscripcion
8760,2022-06-23 10:09:00,MECANICA,No,suscripcion
8761,2022-06-23 10:39:00,ELECTRICA,No,renting
8763,2022-06-23 11:41:00,MECANICA,Yes,suscripcion
8764,2022-06-23 11:57:00,MECANICA,No,suscripcion
8766,2022-06-23 12:12:00,ELECTRICA,No,suscripcion
8769,2022-06-23 12:15:00,MECANICA,No,suscripcion
8771,2022-06-23 14:20:00,MECANICA,No,suscripcion
8772,2022-06-23 14:32:00,MECANICA,No,suscripcion
8773,2022-06-23 14:52:00,MECANICA,No,suscripcion
8774,2022-06-23 14:55:00,MECANICA,No,suscripcion
8775,2022-06-23 19:02:00,MECANICA,No,suscripcion
8776,2022-06-23 19:57:00,MECANICA,No,suscripcion
8777,2022-06-23 23:33:00,MECANICA,No,suscripcion
8778,2022-06-24 11:01:00,ELECTRICA,No,suscripcion
8779,2022-06-24 19:45:00,MECANICA,No,suscripcion
8780,2022-06-24 20:53:00,MECANICA,No,suscripcion
8781,2022-06-25 01:27:00,MECANICA,No,suscripcion
8782,2022-06-25 05:52:00,MECANICA,No,suscripcion
8783,2022-06-25 07:22:00,MECANICA,No,suscripcion
8785,2022-06-25 09:27:00,ELECTRICA,No,suscripcion
8786,2022-06-25 15:53:00,MECANICA,No,suscripcion
8787,2022-06-25 17:42:00,MECANICA,No,suscripcion
8788,2022-06-25 17:48:00,MECANICA,No,suscripcion
8789,2022-06-26 11:11:00,MECANICA,No,renting
8790,2022-06-26 15:28:00,MECANICA,No,suscripcion
8791,2022-06-26 16:03:00,MECANICA,No,suscripcion
8792,2022-06-26 18:10:00,MECANICA,No,suscripcion
8793,2022-06-26 18:28:00,MECANICA,No,suscripcion
8794,2022-06-26 19:14:00,MECANICA,No,suscripcion
8795,2022-06-26 19:35:00,MECANICA,No,suscripcion
8796,2022-06-26 20:14:00,MECANICA,No,suscripcion
8797,2022-06-26 20:16:00,MECANICA,No,suscripcion
8798,2022-06-27 08:05:00,ELECTRICA,No,suscripcion
8799,2022-06-27 09:14:00,MECANICA,No,renting
8801,2022-06-27 10:03:00,ELECTRICA,No,suscripcion
8802,2022-06-27 11:00:00,MECANICA,No,suscripcion
8804,2022-06-27 13:32:00,MECANICA,No,suscripcion
8805,2022-06-27 16:40:00,ELECTRICA,No,suscripcion
8806,2022-06-27 18:00:00,MECANICA,No,suscripcion
8807,2022-06-27 18:06:00,MECANICA,No,suscripcion
8808,2022-06-27 18:15:00,ELECTRICA,Yes,suscripcion
8810,2022-06-27 19:16:00,MECANICA,No,suscripcion
8811,2022-06-27 19:50:00,ELECTRICA,No,suscripcion
8812,2022-06-27 22:12:00,MECANICA,No,suscripcion
8813,2022-06-28 09:18:00,MECANICA,No,suscripcion
8814,2022-06-28 10:38:00,ELECTRICA,No,suscripcion
8815,2022-06-28 11:58:00,MECANICA,No,suscripcion
8816,2022-06-28 12:08:00,MECANICA,No,suscripcion
8817,2022-06-28 14:16:00,MECANICA,No,suscripcion
8818,2022-06-28 14:25:00,MECANICA,No,renting
8820,2022-06-28 15:49:00,MECANICA,No,suscripcion
8821,2022-06-28 15:54:00,ELECTRICA,No,suscripcion
8822,2022-06-28 16:53:00,MECANICA,No,suscripcion
8823,2022-06-28 17:11:00,ELECTRICA,No,suscripcion
8824,2022-06-28 17:50:00,ELECTRICA,No,suscripcion
8825,2022-06-28 20:44:00,MECANICA,No,suscripcion
8826,2022-06-28 21:26:00,ELECTRICA,No,suscripcion
8827,2022-06-28 22:21:00,MECANICA,No,suscripcion
8828,2022-06-28 22:26:00,MECANICA,No,suscripcion
8829,2022-06-29 04:52:00,MECANICA,No,suscripcion
8833,2022-06-29 10:50:00,MECANICA,No,suscripcion
8834,2022-06-29 11:15:00,ELECTRICA,No,suscripcion
8835,2022-06-29 12:55:00,ELECTRICA,No,suscripcion
8836,2022-06-29 13:10:00,MECANICA,No,suscripcion
8837,2022-06-29 13:19:00,MECANICA,No,suscripcion
8838,2022-06-29 13:40:00,MECANICA,No,suscripcion
8839,2022-06-29 13:55:00,MECANICA,Yes,suscripcion
8840,2022-06-29 13:57:00,MECANICA,No,suscripcion
8843,2022-06-29 14:27:00,MECANICA,No,suscripcion
8847,2022-06-29 17:01:00,MECANICA,No,renting
8848,2022-06-29 17:13:00,MECANICA,No,suscripcion
8849,2022-06-30 08:06:00,MECANICA,No,suscripcion
8850,2022-06-30 08:21:00,MECANICA,No,suscripcion
8851,2022-06-30 08:29:00,MECANICA,No,suscripcion
8852,2022-06-30 09:07:00,ELECTRICA,No,suscripcion
8853,2022-06-30 09:17:00,ELECTRICA,No,suscripcion
8854,2022-06-30 09:22:00,ELECTRICA,No,suscripcion
8855,2022-06-30 10:34:00,MECANICA,No,suscripcion
8856,2022-06-30 11:51:00,ELECTRICA,No,suscripcion
8859,2022-06-30 13:40:00,MECANICA,No,suscripcion
8860,2022-06-30 14:14:00,ELECTRICA,No,suscripcion
8861,2022-06-30 14:20:00,MECANICA,No,suscripcion
8862,2022-06-30 16:51:00,MECANICA,No,suscripcion
8863,2022-06-30 16:53:00,MECANICA,No,suscripcion
8864,2022-06-30 18:37:00,MECANICA,No,suscripcion
8865,2022-06-30 19:31:00,MECANICA,No,suscripcion
8866,2022-07-01 06:27:00,ELECTRICA,No,suscripcion
8867,2022-07-01 07:56:00,MECANICA,No,suscripcion
8868,2022-07-01 09:00:00,ELECTRICA,No,suscripcion
8869,2022-07-01 10:11:00,MECANICA,No,suscripcion
8871,2022-07-01 12:50:00,ELECTRICA,No,suscripcion
8873,2022-07-01 12:56:00,ELECTRICA,No,suscripcion
8875,2022-07-01 13:06:00,MECANICA,No,suscripcion
8876,2022-07-01 14:49:00,MECANICA,No,suscripcion
8877,2022-07-01 15:13:00,MECANICA,No,renting
8879,2022-07-02 00:14:00,MECANICA,No,suscripcion
8880,2022-07-02 09:12:00,MECANICA,No,suscripcion
8881,2022-07-02 09:15:00,ELECTRICA,No,suscripcion
8882,2022-07-02 09:19:00,ELECTRICA,No,suscripcion
8883,2022-07-02 09:39:00,MECANICA,No,suscripcion
8884,2022-07-02 09:40:00,MECANICA,No,suscripcion
8886,2022-07-02 10:11:00,MECANICA,No,suscripcion
8888,2022-07-02 10:48:00,MECANICA,No,suscripcion
8889,2022-07-02 11:02:00,ELECTRICA,No,suscripcion
8891,2022-07-02 14:04:00,MECANICA,No,suscripcion
8893,2022-07-02 16:18:00,MECANICA,No,suscripcion
8894,2022-07-02 16:21:00,MECANICA,No,suscripcion
8896,2022-07-02 20:48:00,MECANICA,No,suscripcion
8897,2022-07-03 10:12:00,MECANICA,No,suscripcion
8898,2022-07-03 10:54:00,MECANICA,No,renting
8900,2022-07-04 09:12:00,ELECTRICA,Yes,suscripcion
8901,2022-07-04 09:25:00,ELECTRICA,No,suscripcion
8902,2022-07-04 10:08:00,ELECTRICA,No,suscripcion
8903,2022-07-04 10:25:00,MECANICA,No,suscripcion
8904,2022-07-04 10:29:00,MECANICA,No,suscripcion
8905,2022-07-04 10:59:00,ELECTRICA,No,suscripcion
8906,2022-07-04 11:44:00,MECANICA,No,suscripcion
8907,2022-07-04 12:28:00,MECANICA,No,suscripcion
8908,2022-07-04 12:30:00,MECANICA,No,suscripcion
8909,2022-07-04 13:20:00,MECANICA,No,suscripcion
8910,2022-07-04 13:29:00,MECANICA,No,suscripcion
8911,2022-07-04 13:34:00,MECANICA,No,suscripcion
8913,2022-07-04 14:12:00,MECANICA,No,suscripcion
8914,2022-07-04 14:54:00,ELECTRICA,No,renting
8915,2022-07-04 15:00:00,MECANICA,No,suscripcion
8917,2022-07-04 15:51:00,MECANICA,No,suscripcion
8919,2022-07-04 16:34:00,ELECTRICA,No,suscripcion
8920,2022-07-04 16:41:00,MECANICA,No,suscripcion
8921,2022-07-04 17:21:00,ELECTRICA,No,suscripcion
8922,2022-07-04 20:17:00,ELECTRICA,No,suscripcion
8923,2022-07-04 20:50:00,MECANICA,No,suscripcion
8924,2022-07-04 20:51:00,MECANICA,No,suscripcion
8925,2022-07-04 20:57:00,ELECTRICA,No,suscripcion
8927,2022-07-05 09:26:00,MECANICA,No,suscripcion
8929,2022-07-05 10:18:00,MECANICA,No,suscripcion
8930,2022-07-05 10:24:00,MECANICA,No,suscripcion
8931,2022-07-05 11:00:00,MECANICA,Yes,suscripcion
8932,2022-07-05 11:14:00,MECANICA,No,suscripcion
8934,2022-07-05 11:18:00,MECANICA,No,suscripcion
8935,2022-07-05 11:19:00,MECANICA,No,suscripcion
8936,2022-07-05 11:46:00,MECANICA,No,suscripcion
8937,2022-07-05 11:50:00,MECANICA,No,suscripcion
8938,2022-07-05 14:33:00,MECANICA,Yes,suscripcion
8939,2022-07-05 15:41:00,ELECTRICA,No,suscripcion
8940,2022-07-05 16:14:00,MECANICA,No,suscripcion
8941,2022-07-05 16:25:00,ELECTRICA,No,suscripcion
8942,2022-07-05 16:42:00,MECANICA,No,suscripcion
8943,2022-07-05 17:50:00,MECANICA,No,suscripcion
8944,2022-07-05 20:05:00,ELECTRICA,Yes,suscripcion
